Date,Open,High,Low,Close,Volume
6/30/2020,1187.25,1260.75,1185.72,1260.75,227212192
7/1/2020,1261.54,1336.52,1261.54,1336.52,407352256
7/2/2020,1344.78,1362.35,1256.11,1256.11,476654976
7/5/2020,1256.18,1280.93,1246.8,1265.45,1033390208
7/6/2020,1266.08,1298.73,1259.94,1298.73,927841344
7/7/2020,1299.72,1345.96,1299.72,1336.66,1199041920
7/8/2020,1338.54,1343.59,1319.1,1326.53,1078462080
7/9/2020,1327.13,1333.25,1312.01,1331.1,908086208
7/12/2020,1331.31,1351.82,1331.31,1340.29,1111090304
7/13/2020,1342.59,1352.69,1334.17,1342.4,1088716160
7/14/2020,1344.42,1349.24,1340.66,1347.44,994545088
7/15/2020,1347.88,1367.82,1347.88,1362.34,1160491520
7/16/2020,1364.24,1395.82,1362.62,1394.77,1041770880
7/19/2020,1408.51,1479.03,1408.51,1479.03,62566292
7/20/2020,1539.37,1556.19,1460.15,1464.94,2802233600
7/21/2020,1472.19,1479.3,1444.5,1449.94,1872220416
7/22/2020,1452.78,1461.29,1429.65,1432.44,1532511744
7/23/2020,1434.08,1442.61,1417.32,1442.61,1327135232
7/26/2020,1445.6,1465.1,1444.77,1465.1,1942679424
7/27/2020,1467.89,1475.2,1456.47,1462.48,1793915264
7/28/2020,1463.81,1466.04,1449.86,1454.89,1259751552
7/29/2020,1452.07,1452.07,1431.46,1431.52,1687093120
7/30/2020,1433.14,1444.06,1421.07,1439.06,1320266624
8/2/2020,1441.26,1441.26,1396.02,1396.28,1841242368
8/3/2020,1395.08,1411.13,1384.86,1403.86,1290252160
8/5/2020,1403.88,1403.88,1374.13,1382.66,1189526400
8/6/2020,1387.44,1388.68,1365.66,1381.37,920997056
8/9/2020,1383.98,1392.68,1363.22,1392.68,977895552
8/10/2020,1394.78,1430.41,1394.34,1430.41,1555518976
8/11/2020,1433.35,1441.31,1421.17,1423.81,1271738880
8/12/2020,1426.55,1427.15,1413.55,1425.32,951960192
8/13/2020,1431.89,1431.89,1407.43,1408.79,1048911808
8/16/2020,1407.85,1407.85,1381.89,1391.46,1259320832
8/17/2020,1391.79,1402.21,1385.7,1402.21,1074932608
8/18/2020,1403.98,1414.29,1400.81,1407.89,1239017472
8/19/2020,1409.44,1409.44,1388.17,1391.29,976235072
8/20/2020,1392.89,1403.75,1392.89,1397.57,393129056
8/23/2020,1399.48,1410.34,1394.09,1410.34,1108053632
8/24/2020,1413.09,1431.6,1413.09,1431.6,2139202048
8/25/2020,1435.21,1440.94,1428.74,1440.94,1855180544
8/26/2020,1445.47,1468.03,1445.47,1462.03,2656163840
8/27/2020,1467.07,1472.73,1454.96,1458.04,1981761024
8/30/2020,1459.16,1462.67,1444.92,1462.67,1614554240
8/31/2020,1466.57,1489.01,1466.57,1484.99,3462586112
9/2/2020,1509.4,1519.78,1499.72,1510.57,4181036032
9/3/2020,1524.19,1524.67,1497.47,1510.42,2634886144
9/6/2020,1538.42,1538.42,1494.97,1499.97,2782377984
9/7/2020,1503.37,1503.37,1483.65,1487.81,2164930304
9/8/2020,1491.33,1500.15,1477.25,1495.15,1798363008
9/9/2020,1501.86,1511.93,1495.11,1508.2,2563415296
9/10/2020,1514.13,1532.48,1512.53,1520.69,2170068224
9/13/2020,1528.15,1537.25,1522.28,1537.25,3386860032
9/14/2020,1545.68,1553.56,1538.43,1540.51,3134135808
9/15/2020,1544.71,1548.35,1531.05,1536.03,1800197888
9/16/2020,1537.35,1543.98,1530.67,1541.4,1845634048
9/17/2020,1555.86,1577.99,1547.13,1572.18,3315664384
9/20/2020,1595.47,1605.12,1574.08,1575.18,2742795776
9/21/2020,1587.82,1587.99,1561.49,1569.06,2637376256
9/22/2020,1576.55,1577.19,1541.75,1546.15,2810425344
9/23/2020,1543.37,1555.52,1535.03,1555.52,1727821696
9/24/2020,1565.31,1565.31,1554.38,1561.27,2233488896
9/27/2020,1569.06,1575.43,1562.11,1565.55,3138243328
9/28/2020,1566.44,1569.31,1557.42,1560.83,1690154496
9/29/2020,1564.92,1564.92,1552.77,1553.62,1829873024
9/30/2020,1561.58,1563.4,1542.57,1550.43,1953636736
10/1/2020,1553.95,1572.94,1553.95,1571.04,2807708160
10/4/2020,1577.77,1588.05,1577.77,1585.75,3178853632
10/5/2020,1587.31,1594.89,1580.65,1582.12,2578607104
10/6/2020,1588.01,1588.01,1581.75,1586.29,2510585344
10/7/2020,1593.04,1602.14,1587.59,1600.97,3358506240
10/8/2020,1607.52,1614.04,1586.96,1589.63,2862712576
10/11/2020,1594.01,1594.36,1574.62,1576.27,2395432704
10/12/2020,1580.14,1580.8,1566.7,1578.01,1949060224
10/13/2020,1583.29,1584.28,1567.23,1568.59,1819639040
10/14/2020,1572.35,1573.08,1560.45,1561.17,1496387968
10/15/2020,1564.69,1579.55,1560.69,1562.46,1425890688
10/18/2020,1565.9,1567.89,1554.14,1556.8,1252748160
10/19/2020,1556.85,1570.38,1555.46,1570.38,954656128
10/20/2020,1576.62,1583.6,1573.06,1583.6,1271830016
10/21/2020,1591.04,1597.71,1588.78,1597.71,1633246208
10/22/2020,1609.11,1609.52,1596.22,1606.25,1994543872
10/28/2020,1612.5,1647.45,1612.37,1647.45,2725993984
10/29/2020,1661.64,1663.41,1640.48,1645.67,3037694720
11/1/2020,1654.15,1654.15,1634.63,1640.95,2930938880
11/2/2020,1644.01,1646.9,1635.64,1637.63,2453954560
11/3/2020,1636.2,1644.61,1635.15,1643.03,2237964544
11/4/2020,1645.53,1645.7,1638.69,1640.64,1757423744
11/5/2020,1644.94,1645.08,1634.38,1636.17,2842469120
11/8/2020,1643.29,1648.58,1637.8,1648.58,3526777344
11/9/2020,1648.75,1661.32,1648.75,1652.8,3699879680
11/10/2020,1660.37,1678.79,1659.18,1678.79,4096190208
11/11/2020,1681.82,1707.67,1681.82,1707.67,4099604736
11/12/2020,1713.71,1722.32,1702.7,1718.49,4256475904
11/18/2020,1714.86,1741.81,1708.87,1741.81,4791041536
11/19/2020,1750.42,1779.21,1750.42,1778.12,6116729856
11/22/2020,1791.21,1811.63,1761.75,1782.81,6878787584
11/23/2020,1789.35,1792.41,1772.11,1780.43,4762704384
11/24/2020,1790.19,1813.86,1786.71,1810.11,5442950144
11/25/2020,1820.87,1874.81,1820.87,1874.81,6817775104
11/26/2020,1894.78,1926.91,1879,1893.24,7613029888
11/29/2020,1912.11,1971.42,1912.11,1968.27,9227347968
11/30/2020,2000,2028.45,1971.24,1997.05,8867715072
12/1/2020,2009.46,2022.25,1966.18,2000.4,7404153856
12/2/2020,2016.82,2077.7,2016.82,2071.02,7463482880
12/3/2020,2090.79,2118.41,2040.99,2055.45,8026023936
12/6/2020,2051.51,2051.51,1932.11,1932.11,7209180160
12/7/2020,1929.46,2004.39,1914.42,2004.39,6667956736
12/8/2020,2033.97,2047.35,1982.07,1995.35,5719436288
12/9/2020,2006.4,2009.81,1948.98,1955.75,4745649152
12/10/2020,1954.6,1974.12,1938.92,1964.02,4146321152
12/13/2020,1973.75,2010.45,1967.44,2010.45,4899484160
12/14/2020,2022.72,2069.06,2022.72,2067.17,7204136960
12/15/2020,2085.56,2100.96,2050.9,2061.41,6069331456
12/16/2020,2097.2,2097.2,2041.85,2055.22,5144675328
12/17/2020,2058.72,2059.8,2025.19,2032.51,6769890816
12/20/2020,2046.57,2046.57,1935.4,1935.63,8612856832
12/21/2020,1919.05,1977.42,1874.07,1965.96,6698874368
12/22/2020,1987.47,2061.41,1987.47,2061.41,6740744192
12/23/2020,2094.27,2127.22,2063.13,2068.45,6862445056
12/24/2020,2091.59,2091.59,2025.65,2038.63,5369046528
12/27/2020,2047.12,2047.19,1994.8,1998.65,4623452160
12/28/2020,1998.81,2013.51,1981.5,2007.29,3850320128
12/29/2020,2016.26,2031.47,2009.38,2012.89,4092227840
12/30/2020,2023.59,2062.06,2023.4,2062.06,4446222336
12/31/2020,2079.37,2112.59,2073.8,2087.27,5703470080
1/3/2021,2104.85,2175.39,2104.85,2175.39,6344017920
1/4/2021,2207.05,2216.44,2154,2169.04,5961733120
1/5/2021,2167.82,2182.39,2149.74,2165.49,4566381056
1/6/2021,2170.82,2185.2,2170.31,2178.57,4425472512
1/7/2021,2181.27,2204.97,2179.09,2194.48,5874708480
1/10/2021,2201.38,2238.24,2201.38,2235.72,6326646784
1/11/2021,2264.27,2266.44,2229.13,2239.42,5524832768
1/12/2021,2243.16,2267.73,2233.61,2267.73,4982391808
1/13/2021,2279.04,2296.17,2277.26,2286.54,5914389504
1/17/2021,2299.33,2316.8,2297.5,2315,6374267904
1/18/2021,2333.87,2340.57,2319.58,2332.31,6314663936
1/19/2021,2361.99,2362.86,2304.98,2326.9,7467439616
1/20/2021,2361.52,2362.99,2322.72,2342.76,6210966016
1/21/2021,2372.86,2376.13,2354.7,2374.64,7798528512
1/24/2021,2396.74,2429.11,2396.74,2424.84,9376053248
1/25/2021,2447.01,2456.22,2408.87,2440.87,8903538688
1/26/2021,2461.42,2462.28,2419.89,2423.09,8279700992
1/27/2021,2433.74,2449.42,2416.62,2441.85,8006238720
1/28/2021,2460.83,2460.83,2420.64,2425.29,9898456064
1/31/2021,2425.53,2425.53,2366.46,2370.54,8973206528
2/1/2021,2372.04,2413.18,2372.04,2408.24,6972936704
2/2/2021,2434.48,2473.73,2429.9,2473.73,8593472512
2/3/2021,2490.53,2519.85,2457.99,2466.92,9531716608
2/4/2021,2479.6,2481.59,2443.68,2475.26,7615071232
2/7/2021,2486.79,2524,2486.79,2524,10441951232
2/8/2021,2553.78,2563.29,2538.83,2561.47,10619163648
2/9/2021,2562.43,2585.15,2524.44,2532.46,8146269184
2/10/2021,2544.8,2547.76,2511.03,2543.03,7649411584
2/11/2021,2552.33,2565.13,2524.81,2526.92,8411731968
2/14/2021,2536.47,2536.47,2482.24,2493.59,6927668736
2/15/2021,2517.46,2586.01,2517.46,2586.01,10384197632
2/16/2021,2615.36,2631.37,2584.14,2601.51,10035454976
2/17/2021,2619.8,2623.64,2596.19,2611.45,8035510784
2/18/2021,2634.47,2642.47,2619.17,2636.68,8762146816
2/21/2021,2667.27,2667.59,2619.58,2640.34,8834604032
2/22/2021,2665.86,2673.85,2603.86,2607.67,8406310912
2/23/2021,2627.33,2627.33,2519.41,2586.51,8561539584
2/24/2021,2600.32,2620.45,2498.58,2599.07,6701872640
2/25/2021,2622.7,2622.77,2547.84,2554.13,6098188288
2/28/2021,2557.79,2559.43,2474.39,2474.39,8355289600
3/1/2021,2488.33,2524.4,2442.6,2515.03,5692316672
3/2/2021,2523.45,2529.64,2437.25,2455.33,6119638528
3/3/2021,2391.4,2428.88,2391.4,2428.88,6254809600
3/4/2021,2424.9,2506.68,2424.9,2506.68,6058104320
3/7/2021,2519.96,2525.3,2473.57,2485.09,5005466624
3/9/2021,2494.05,2494.05,2453.53,2461.88,4752708096
3/10/2021,2476.93,2477.71,2446.33,2458.48,4100406272
3/14/2021,2466.26,2467.2,2397.52,2407.25,4952722432
3/15/2021,2418.51,2432.17,2380.16,2389.19,4248424192
3/16/2021,2400.04,2416.84,2369.66,2391.74,3375699456
3/17/2021,2399.21,2432.14,2390.42,2432.14,3374552064
3/18/2021,2448.72,2476.36,2441.65,2475.09,4661792256
3/21/2021,2494.48,2538.46,2492.9,2538.46,5919824384
3/22/2021,2564.07,2568.07,2509.38,2514.39,5351353856
3/23/2021,2524.43,2531.04,2496.38,2528.95,5141897216
3/24/2021,2550.07,2570.26,2550.07,2570.25,6674423808
3/25/2021,2584.79,2594.25,2544.15,2548.97,6500806144
3/29/2021,2558.23,2562.03,2537.82,2543.52,4410344960
3/30/2021,2545.54,2575.95,2545.54,2575.67,6185679360
3/31/2021,2596.66,2619.03,2592.99,2619.03,6166957568
4/1/2021,2645.49,2645.49,2615.43,2631.89,7250924032
4/4/2021,2658.3,2658.55,2646.59,2657.61,9006858240
4/5/2021,2679.38,2681.76,2639.92,2658.74,7296760320
4/6/2021,2675.57,2675.57,2642.17,2674.46,7477795840
4/7/2021,2694.54,2694.54,2668.34,2671.61,7266972672
4/8/2021,2690.12,2690.12,2672.48,2674.35,6556616704
4/12/2021,2681.6,2693.7,2671.89,2691.55,7610828288
4/13/2021,2698.07,2714.79,2688.48,2714.79,7143151104
4/15/2021,2735.4,2755,2732.41,2735.46,8636668928
4/18/2021,2759.89,2759.89,2697.88,2699.51,8801803264
4/19/2021,2715.83,2716.18,2656.63,2661.93,6766801408
4/20/2021,2673.24,2684.55,2646.43,2664.61,5538617856
4/21/2021,2674.82,2674.82,2625.92,2632.2,5772251136
4/22/2021,2647.11,2650.14,2609.75,2648,5915140096
4/25/2021,2664.69,2664.7,2564.43,2572.22,7284194816
4/26/2021,2571.49,2579.18,2501.38,2506.61,6590928384
4/27/2021,2506.52,2599.08,2506.52,2599.07,5109096960
4/28/2021,2606.56,2622.43,2564.73,2585.28,3990431232
4/29/2021,2601.21,2611.37,2583.18,2611.1,4357019136
5/2/2021,2627.81,2665.11,2611.03,2665.11,7360800256
5/3/2021,2676.45,2692.89,2645.8,2652.75,7529290240
5/4/2021,2652.27,2663.39,2640.63,2654.69,6052236800
5/5/2021,2675.95,2675.95,2648.74,2649.6,6216814080
5/6/2021,2658.69,2658.69,2626.38,2637.13,6810091520
5/9/2021,2652.58,2652.58,2613.78,2618.56,6148966912
5/10/2021,2613.17,2646.76,2608.13,2645.85,4203832832
5/11/2021,2647.48,2680.62,2645.77,2673.32,5810673152
5/12/2021,2685.4,2687.34,2664.32,2673.88,5326052864
5/13/2021,2701.82,2701.82,2679.18,2684.01,7126885376
5/16/2021,2693.9,2738.29,2693.9,2738.29,10026628096
5/17/2021,2748.83,2770.86,2748.04,2759.21,9576360960
5/18/2021,2780.7,2794.28,2767.25,2793.89,11359360000
5/19/2021,2816.26,2821.86,2769.72,2780.81,11958097920
5/20/2021,2807.52,2807.52,2776.17,2787.18,9305222144
5/23/2021,2768.86,2820,2738.7,2820,11695034368
5/24/2021,2840.21,2850.55,2807.95,2823.06,13175353344
5/25/2021,2828.06,2836.1,2804.44,2816.56,11133398016
5/27/2021,2784.59,2835.39,2763.19,2815.39,14768808960
5/30/2021,2836.11,2854.48,2815.86,2827.93,17028431872
5/31/2021,2842.28,2849.26,2781.69,2782.68,13909112832
6/1/2021,2790.71,2799.07,2751.44,2771.15,8598160384
6/2/2021,2793.22,2827.12,2771.42,2827.12,11351815168
6/3/2021,2833.84,2875.04,2833.84,2856.67,16907020288
6/6/2021,2884.07,2920.21,2880.47,2906.89,17271787520
6/7/2021,2928.09,2932.39,2892.98,2906.7,15818658816
6/8/2021,2931.17,2960.14,2926.51,2960.14,16951299072
6/9/2021,2995.08,3005,2934.98,2946.58,16997092352
6/10/2021,2968.09,2969.35,2926.15,2944.78,16100412416
6/13/2021,2965.77,2983.1,2957.33,2983.1,19550167040
6/14/2021,3009.46,3051.02,3009.46,3025.82,18884032512
6/15/2021,3061.81,3063.06,3013.77,3022.1,16528749568
6/16/2021,2989.55,3030.43,2943.95,2969.69,15484479488
6/17/2021,2982.87,2989.53,2945.42,2968.43,10904958976
6/20/2021,2975.25,2978.26,2881.01,2905.14,11819427840
6/21/2021,2924.07,2924.07,2828.73,2834.4,11845454848
6/22/2021,2844.7,2913.84,2825.03,2913.84,10286270464
6/23/2021,2939.04,2939.04,2857.17,2862.18,8362671616
6/24/2021,2871.65,2872.51,2833.53,2843,7033603584
6/27/2021,2856.05,2882.62,2835.51,2870.38,7167432704
6/28/2021,2898.42,2900.89,2861.58,2875.49,7725512704
6/29/2021,2880.33,2888.39,2823.74,2828,6726362112
6/30/2021,2835.66,2844.02,2782.21,2823.87,5838551552
7/1/2021,2833.52,2867.02,2833.52,2843,6707775488
7/4/2021,2852.24,2857.63,2832.56,2834.51,5053538304
7/5/2021,2845.5,2846.7,2814.82,2822.73,4582212608
7/6/2021,2829.99,2834.77,2813.39,2818.1,4224018176
7/7/2021,2815.49,2825.74,2794.38,2801.13,4585862144
7/8/2021,2815.28,2832.54,2793.43,2825.1,4815520256
7/11/2021,2845.43,2899.82,2845.43,2899.82,8061382656
7/12/2021,2915.56,2929.7,2843.17,2854.76,9980026880
7/13/2021,2867.15,2884.09,2847.34,2871.03,5546356224
7/14/2021,2882.06,2883.19,2857.87,2872.05,5654576128
7/15/2021,2885.4,2890.2,2877.32,2883.38,8143614464
7/18/2021,2892.47,2980.61,2892.47,2980.61,11638126592
7/19/2021,3003.47,3031.87,2981.91,2994.58,11813754880
7/20/2021,3005.43,3005.43,2975.71,2985.57,7897594368
7/22/2021,2990.9,3018.27,2987.45,3004.31,11114121216
7/25/2021,3017.56,3058.63,3017.56,3058.63,14232417280
7/26/2021,3072.92,3075.51,3041.94,3050.42,14139785216
7/27/2021,3030.51,3085.8,3002.1,3079.67,15170651136
7/28/2021,3088.45,3111.28,3076.04,3094.94,13291954176
7/29/2021,3103.53,3107,3076.75,3079.83,10905830400
8/1/2021,3088.44,3097.67,3075.9,3081.05,12103871488
8/2/2021,3087.91,3100.8,3079.48,3085.07,10983599104
8/3/2021,3094.24,3111.09,3092.61,3111.09,11529218048
8/4/2021,3126.99,3140.38,3121.13,3123.24,15595794432
8/5/2021,3130.54,3136.79,3102.08,3107.45,14316250112
8/8/2021,3117.02,3121.14,3099.18,3108.12,14308136960
8/9/2021,3113.95,3121.72,3098.9,3109.66,14137338880
8/10/2021,3120.29,3164.34,3114.77,3161.44,17846147072
8/11/2021,3172.54,3197,3158.73,3162.59,15455941632
8/12/2021,3172.75,3188.93,3167.79,3179,17513275392
8/15/2021,3170.65,3187.14,3105.32,3154.03,21647601664
8/16/2021,3165.09,3169.18,3138.1,3160.05,15930898432
8/17/2021,3165.69,3176.31,3154.98,3160.31,18204938240
8/18/2021,3172.29,3220.33,3154.1,3198.6,21313488896
8/19/2021,3208.53,3226.89,3178.58,3180.78,20499210240
8/24/2021,3186.47,3186.47,3122.31,3124.87,16124468224
8/25/2021,3126.02,3126.02,3068.9,3076.45,12092103680
8/26/2021,3085.04,3107.57,3069.88,3094.05,13421974528
8/29/2021,3105.74,3115.8,3039.03,3044.86,15651244032
8/31/2021,3047.26,3047.26,2970.51,2975.84,13259696128
9/1/2021,2977.28,3018.64,2961.12,2977.02,9351799808
9/2/2021,2976.17,2993.4,2916.26,2926.89,9505971200
9/5/2021,2928.8,2928.8,2779.33,2818.72,11240390656
9/6/2021,2816.93,2980.79,2805,2980.78,9826223104
9/7/2021,2999.62,3001.1,2913.01,2936.6,7495812096
9/8/2021,2940.91,2940.91,2874.07,2876.59,6646623232
9/9/2021,2880.54,2911.82,2866.05,2875.97,7050769920
9/12/2021,2887.5,2947.42,2887.5,2947.42,9440034816
9/13/2021,2962.81,2984.28,2939.96,2947.69,9290554368
9/14/2021,2950.37,2963.65,2916.77,2929.28,5195295232
9/15/2021,2933.23,2936.77,2882.1,2889.03,5358097408
9/16/2021,2889.21,2889.21,2795.51,2812.38,9033901056
9/20/2021,2817.98,2818.49,2698.24,2698.24,8493401088
9/21/2021,2693.42,2766.41,2615.49,2712.07,7364798464
9/22/2021,2719.91,2818.86,2719.91,2816.95,6179300352
9/23/2021,2833.52,2882.32,2804.53,2819.65,7726370816
9/26/2021,2836.36,2844.09,2756.51,2758.48,6500118016
9/27/2021,2762.6,2769.1,2678.36,2685.41,5120973312
9/28/2021,2683.6,2694.97,2602.38,2615.4,5745488384
9/29/2021,2616.78,2665.93,2579.82,2665.93,5028555264
9/30/2021,2667.45,2687.02,2630.58,2633.42,3700029440
10/3/2021,2637.36,2640.41,2573.31,2577.49,4113814272
10/4/2021,2577.36,2596.31,2542.11,2570.81,3627799808
10/5/2021,2569.79,2619.85,2569.79,2612.65,2996819712
10/6/2021,2614.74,2681.1,2614.74,2681.1,4500658176
10/10/2021,2687.19,2718.53,2654.75,2662.58,4498043392
10/11/2021,2667.59,2669.51,2616.75,2639.37,3639468032
10/17/2021,2644.41,2665.42,2625.13,2656.96,1497375360
10/18/2021,2656.04,2656.04,2582.71,2587.45,2966899712
10/19/2021,2588.24,2588.24,2482.14,2510.73,3783422976
10/20/2021,2522.2,2589.46,2522.2,2571.66,2679028224
10/21/2021,2573.05,2585.21,2543.11,2556.95,2635390464
10/24/2021,2557,2587.36,2546.39,2584.52,2773420032
10/25/2021,2588.75,2672.25,2588.75,2672.25,4308895744
10/26/2021,2678.86,2751.09,2678.86,2751.07,6318341120
10/27/2021,2753.4,2806.65,2717.57,2769.13,6612648960
10/28/2021,2768.88,2783.67,2747.59,2782.16,5395268608
10/31/2021,2785.95,2837.74,2776.05,2837.61,7823226368
11/1/2021,2852.32,2865.81,2804.84,2819.86,7777510912
11/2/2021,2824.83,2845.06,2789.59,2843.62,6073716736
11/3/2021,2858.74,2877.81,2837.81,2848.84,6553059328
11/8/2021,2854.38,2862.96,2821.73,2829.64,4420719104
11/9/2021,2831,2831.81,2730.44,2749.85,6527729664
11/11/2021,2750.03,2750.03,2687.83,2690.29,5119602688
11/14/2021,2694.05,2704.47,2668.82,2688.92,4096219648
11/15/2021,2688.06,2728.32,2685.81,2715.35,4734651392
11/16/2021,2720.59,2784.58,2717.92,2784.58,5521650688
11/17/2021,2795.19,2825.89,2795.19,2801.52,7379446784
11/18/2021,2806.13,2808.72,2760.79,2769.13,6271867392
11/21/2021,2771.75,2779.84,2750.01,2757.53,4357309440
11/22/2021,2758.99,2777.86,2758.98,2765.43,3929261568
11/23/2021,2765.67,2765.67,2720.03,2733.12,4165896704
11/24/2021,2737.09,2742.35,2694.62,2735,4217415424
11/25/2021,2736.84,2746.06,2721.38,2731.78,3789709312
11/28/2021,2730.75,2730.75,2644.91,2651.49,5835134976
11/29/2021,2650.54,2677.63,2622.32,2629.97,4008937216
11/30/2021,2630.32,2647.85,2604.43,2628.37,3089041920
12/1/2021,2628.68,2649.8,2628.68,2633.65,2742085632
12/2/2021,2633.63,2641.96,2580.68,2586.19,3413589248
12/5/2021,2586.82,2586.95,2505.13,2513.87,4090765312
12/6/2021,2508.96,2548.98,2440.24,2546,4542345216
12/7/2021,2549.36,2590.39,2506.61,2508.9,3128341760
12/8/2021,2508.28,2511.6,2448.91,2455.8,2663909632
12/9/2021,2454.41,2464.7,2428.84,2449.97,2673308672
12/12/2021,2448.66,2455.56,2360.67,2361,3382509568
12/13/2021,2351.93,2351.93,2259.63,2281.67,3995604224
12/14/2021,2283.67,2418.85,2283.67,2418.85,1842647168
12/15/2021,2433.2,2490.62,2379.3,2414.62,4588390912
12/16/2021,2415.77,2417.21,2372.87,2376.74,2301752064
12/20/2021,2390.81,2390.81,2346.96,2358.81,2464689920
12/21/2021,2360.33,2415.55,2360.33,2415.55,2383259904
12/22/2021,2425.05,2508.46,2425.05,2507.7,4523338240
12/23/2021,2522.51,2542.11,2485.55,2520.23,4490266624
12/26/2021,2531.43,2595.71,2531.43,2591.42,5173200384
12/27/2021,2600.21,2615.47,2518.8,2521.65,5607439872
12/28/2021,2523.87,2533.26,2487.41,2518.99,3125575680
12/29/2021,2520.55,2538.65,2513.14,2524.5,3623480320
1/2/2022,2538.25,2584.91,2529.88,2584.91,4126980096
1/3/2022,2595.22,2634.54,2594.04,2616.94,4533017088
1/4/2022,2619.22,2679.95,2594.22,2679.95,4320269824
1/5/2022,2687.75,2699.94,2641.61,2649.18,4621598720
1/6/2022,2647.76,2692.47,2633.91,2692.47,3676846336
1/9/2022,2699.87,2770.06,2699.87,2765.51,7101831680
1/10/2022,2772.09,2804.84,2756.03,2784.95,7123424256
1/11/2022,2792.63,2847.38,2771.64,2834.13,6724526080
1/12/2022,2839.87,2874.8,2796.66,2803.62,8033212928
1/13/2022,2808.8,2857.75,2802.8,2857.75,6669748736
1/16/2022,2873.42,2940.13,2873.42,2926.74,9676316672
1/17/2022,2944.92,2955.6,2907.95,2947.43,7901890560
1/18/2022,2953.11,2981.35,2916.06,2936.66,8443419648
1/19/2022,2945.63,2950.14,2890,2898.31,6021312000
1/20/2022,2901.51,2931.34,2884.91,2931.34,5773120512
1/23/2022,2942.97,2961.93,2906.28,2920.51,7030508032
1/24/2022,2926.12,2926.12,2804.07,2820.65,8888513536
1/25/2022,2827.75,2857.91,2781.01,2815.06,5395672576
1/26/2022,2817.17,2819.74,2761.28,2776.65,4313154048
1/27/2022,2778.89,2803.75,2776.88,2779.98,3343413760
1/30/2022,2805.01,2885.53,2805.01,2885.53,6324274176
1/31/2022,2895.77,2907.61,2860.92,2872.05,5154177536
2/1/2022,2875.74,2896.47,2856.68,2891.33,6574842368
2/3/2022,2898.61,2925.05,2871.82,2876.74,8612173824
2/6/2022,2877.04,2877.04,2829.17,2836.17,5836414464
2/7/2022,2834.26,2853.78,2822.88,2851.88,5022017024
2/8/2022,2877.58,2921.18,2826.35,2835.58,6287218176
2/9/2022,2837.33,2837.33,2800.08,2813.52,3471109120
2/10/2022,2813.33,2825.33,2791.1,2801.56,3829533440
2/13/2022,2783.89,2783.89,2697.78,2700.89,5977214976
2/14/2022,2697.37,2729.26,2694.31,2700.98,3684009984
2/15/2022,2703.35,2754.5,2703.27,2754.29,3233318656
2/16/2022,2759.37,2772.11,2725.16,2734.44,3026330880
2/17/2022,2735.33,2745.37,2723.17,2732.17,2278173696
2/20/2022,2713.52,2715.83,2669.32,2693.1,4086474752
2/21/2022,2695.26,2719.07,2693.83,2718.51,2997681152
2/22/2022,2719.89,2750.3,2719.88,2735.93,3212887808
2/23/2022,2732.48,2747.56,2715.91,2720.43,3131210240
2/24/2022,2715.44,2715.82,2654.37,2661.44,4293864192
2/27/2022,2660.39,2680.39,2638.01,2653.7,3273065984
2/28/2022,2662.26,2683.75,2606.61,2610.58,3660189952
3/2/2022,2612.51,2612.5,2542.1,2547.04,3621144064
3/6/2022,2542.57,2568.62,2527.97,2543.39,2493241344
3/7/2022,2542.66,2566.63,2538.28,2544.94,2600930304
3/9/2022,2542.42,2557.55,2504.37,2514.65,2352317184
3/10/2022,2512.04,2566.9,2498.45,2566.9,2791873024
3/13/2022,2575.27,2667.97,2575.21,2667.97,4870715392
3/14/2022,2677.97,2683.41,2650.23,2668.11,1342232832
3/15/2022,2673.55,2677.36,2637.15,2650.97,3364229120
3/16/2022,2653.57,2661.28,2625.96,2631.25,2570401280
3/20/2022,2634.11,2644.46,2607.74,2616.58,2274626304
3/21/2022,2620.13,2634.66,2601.36,2634.66,2592718080
3/22/2022,2634.42,2658.06,2634.41,2650.7,2518894080
3/23/2022,2651.41,2654.48,2622.69,2630.36,2046352512
3/24/2022,2630.93,2639.01,2611.18,2613.67,3248943872
3/27/2022,2623.2,2642.32,2567.75,2572.26,4989514240
3/28/2022,2574.12,2580.33,2537.87,2541.83,2545321728
3/29/2022,2542.65,2562.4,2519.89,2527.58,1750628224
3/30/2022,2527.77,2568.25,2515.8,2568.25,2250117376
3/31/2022,2568.76,2584.54,2538.13,2544.3,1890164736
4/3/2022,2544.48,2547.04,2509.76,2513.41,1460773760
4/4/2022,2517.41,2525.54,2495.84,2498.53,1584671616
4/5/2022,2507.77,2507.76,2434.27,2452.06,2671232512
